Word,Count,Median WPM,Mistake-Free Entry Proportion
deeps,2,72.17887688474497,1.0
divided,15,72.16667406790322,1.0
brings,14,72.16544470796116,0.9285714285714286
dreamer,4,72.147934201777,0.75
Parnach,1,72.14411039586591,1.0
Enoch,9,72.13597631535444,1.0
defile,14,72.1141654580431,0.9285714285714286
account,1,72.11245684220765,1.0
honored,1,72.10860332373224,1.0
majestic,1,72.10841725873655,1.0
proceeds,3,72.09939801456296,1.0
questions,1,72.06748519426066,1.0
believed,3,72.06386885576933,0.6666666666666666
still,25,72.05844666373571,0.96
beside,9,72.05544666620965,0.7777777777777778
sockets,53,72.05542346709885,0.9245283018867925
almond,7,72.05173314439767,1.0
lodge,1,72.01764438048733,1.0
yellow,3,71.99375756526904,1.0
strikes,8,71.99179238267851,0.875
tremble,2,71.98187376979402,1.0
saving,1,71.93726768121674,1.0
Depart,2,71.91562958255003,1.0
hoof,13,71.91393247073789,0.9230769230769231
Siddim,3,71.90986098924998,1.0
bother,2,71.89071267818454,1.0
washed,14,71.8759374025515,0.7857142857142857
customs,2,71.87542484987074,1.0
Erites,1,71.87239057054201,1.0
storage,1,71.86901869289818,1.0
afflict,10,71.8541571949566,1.0
well's,5,71.84677776556771,0.8
fist,1,71.84142356367082,1.0
answer,3,71.82441329883838,1.0
hears,11,71.82268060372058,1.0
encamp,16,71.80949438528347,0.9375
dark,1,71.79957156776815,1.0
hairy,3,71.78934493568796,1.0
slope,1,71.76028831619007,1.0
consumption,1,71.73682854030942,1.0
humbly,1,71.73346827302026,1.0
each,67,71.73242013977361,0.9552238805970149
basket,14,71.72715467586491,0.9285714285714286
meditate,1,71.70990207303244,1.0
increase,17,71.69947166451817,0.9411764705882353
Pillar,1,71.68495951341015,1.0
easily,1,71.67183259649877,1.0
spies,7,71.65921745413878,1.0
Elon,4,71.63621465144547,1.0
steady,1,71.6331695473412,1.0
shameful,1,71.63257861405202,1.0
bound,20,71.6127670358915,0.95
fringes,1,71.60634666657005,1.0
girls,1,71.5884523053868,1.0
cake,6,71.5771940236854,1.0
baby,2,71.5621959644855,1.0
tenth,26,71.56033931282192,0.9615384615384616
sides,14,71.55793943015223,0.7142857142857143
sells,7,71.54048834653378,1.0
Moses,626,71.54014958313799,0.952076677316294
furnishings,4,71.51501537105071,1.0
battle,11,71.50981217964716,0.7272727272727273
Perhaps,6,71.50715505052611,0.8333333333333334
led,10,71.5046484421098,0.9
pardon,3,71.5004915599211,1.0
redeems,1,71.49699819001945,1.0
surplus,1,71.48165591878417,1.0
idol,1,71.4766258448567,1.0
vineyards,3,71.47648047779666,1.0
defiled,19,71.47535046521357,0.8947368421052632
pots,5,71.47016483106046,1.0
testify,4,71.46276020273828,1.0
settled,1,71.4560814122954,1.0
chose,4,71.45555392107963,0.75
art,3,71.45052758027579,1.0
shoved,2,71.4371859982249,1.0
departed,15,71.42266380709268,0.8666666666666667
scarlet,35,71.41633215100818,0.9428571428571428
Shall,4,71.41320611718703,1.0
profanes,3,71.40588959213764,0.6666666666666666
leans,1,71.38410864676565,1.0
sell,11,71.37641990747832,1.0
bond,3,71.36023317384351,1.0
insects,1,71.3112782015858,1.0
Heber,2,71.310321856995,1.0
stalk,2,71.30911930023308,1.0
increased,6,71.30081870447759,0.8333333333333334
awakened,1,71.29480746363802,1.0
practices,1,71.29362080880497,1.0
bounds,2,71.29290425520874,1.0
burned,45,71.27963313014342,0.9333333333333333
season,12,71.27242020137075,0.9166666666666666
send,30,71.27155996568925,0.8666666666666667
spilled,1,71.264612824767,1.0
spits,1,71.25674935022752,1.0
covers,10,71.24604455533989,0.8
healthy,2,71.23650447918641,1.0
hardened,14,71.23615819403346,0.9285714285714286
Iyim,1,71.23287976168149,1.0
accept,5,71.20974099805645,1.0
wandering,1,71.20803219376849,1.0
floodwaters,2,71.19087498471484,1.0
tops,1,71.18617297572663,1.0
your,1484,71.18420453142542,0.9622641509433962
bitterness,4,71.1838164142356,1.0
peeled,2,71.18302122159102,1.0
engraved,5,71.18035815801537,1.0
Michael,1,71.1770207611854,1.0
resting,2,71.17003267084314,1.0
isn't,27,71.1689882206108,0.8148148148148148
Ammonites,1,71.16051743081454,1.0
stature,1,71.15820853812147,1.0
refuse,5,71.11782779484729,0.8
ears,12,71.11582078341634,0.9166666666666666
hairs,4,71.11136149219685,1.0
kissed,10,71.09726356221665,1.0
because,171,71.07109067160316,0.9064327485380117
looked,25,71.06908089176756,0.84
captains,13,71.05946356652841,0.5384615384615384
until,135,71.05236741372453,0.9259259259259259
thumb,7,71.05024645956858,0.5714285714285714
confusion,1,71.04603724468909,0.0
dashes,1,71.03792450863894,1.0
testified,1,71.03357635476404,1.0
relatives,22,71.02835884258351,0.8636363636363636
lord's,6,71.01361177316232,1.0
fruit,27,71.00959024636697,0.8888888888888888
written,7,70.99862020605315,1.0
Jamin,3,70.98556656390521,1.0
divination,4,70.9817870307994,0.75
dying,3,70.97855824349305,0.6666666666666666
servant's,4,70.96733617722478,0.75
restored,4,70.95822175160819,1.0
widows,1,70.95695056591865,1.0
furnace,6,70.95482054539559,0.8333333333333334
Elim,6,70.93266422670146,1.0
cut,50,70.92771866352395,0.9
least,3,70.91843712742445,0.6666666666666666
Amen,2,70.9150721547859,1.0
East,1,70.913324289501,1.0
fathers,120,70.90715956493312,0.8416666666666667
WHO,1,70.89207497434785,1.0
Massah,3,70.88753239403934,1.0
humbled,3,70.86821189718196,0.6666666666666666
relative,6,70.86338758078503,1.0
everyone,39,70.85531251596181,0.8205128205128205
earnestly,1,70.85213825347034,1.0
kneel,1,70.82788703279715,1.0
seas,4,70.82765505915035,1.0
Mash,1,70.8110123622367,1.0
stream,1,70.80633212531438,1.0
spared,1,70.80443176739172,1.0
strengthen,1,70.79237585367582,1.0
edge,26,70.75146176377085,0.8846153846153846
antelope,1,70.74803612018877,1.0
actions,1,70.74570393554562,1.0
hungry,1,70.74414693240183,1.0
area,1,70.70252467756733,1.0
dried,3,70.69503678130211,1.0
was,644,70.68534192114495,0.9549689440993789
concerning,27,70.67227119293007,0.7777777777777778
sow,10,70.66042842700038,1.0
assembly,25,70.65872516571218,0.76
becomes,7,70.64714747545862,0.8571428571428571
Cain,17,70.63014597632566,0.9411764705882353
swore,38,70.63006001019338,0.9210526315789473
Write,3,70.61724028707674,1.0
forty,55,70.61486474114571,0.9454545454545454
errs,1,70.59504387465063,1.0
aroma,38,70.56625266818136,1.0
deep,5,70.54117333537887,1.0
mirrors,1,70.53874702821415,1.0
wild,5,70.52480186479329,1.0
grudge,1,70.5194846041156,1.0
sorry,2,70.51690762062516,1.0
distress,3,70.51271280860674,1.0
womb,15,70.48804038009601,1.0
submit,1,70.48747393386675,1.0
holiness,1,70.48539011323092,1.0
grinding,1,70.47880094245632,1.0
watered,8,70.47777868673977,1.0
why,8,70.45220957077206,0.75
thread,3,70.43406293334587,1.0
justice,4,70.40517964563637,0.75
fat,69,70.39973200542907,0.8985507246376812
seen,37,70.38693817387906,0.9459459459459459
hard,8,70.38597578118322,1.0
offspring,66,70.35789176695917,0.9393939393939394
plastered,2,70.3434619239557,1.0
wives,29,70.33233250893055,0.896551724137931
copper,1,70.33230383218833,1.0
contended,1,70.32204754564923,1.0
perfect,1,70.3076913580234,1.0
Didn't,6,70.29497763072536,1.0
hundred,183,70.2907425440237,0.907103825136612
rulers,11,70.28990804103125,1.0
unloaded,1,70.27505703441275,1.0
locks,1,70.27354416275001,1.0
seven,160,70.26907453288479,0.89375
remnant,3,70.2662137981304,1.0
colors,3,70.25484615635746,1.0
pipe,1,70.2407887162563,1.0
chooses,3,70.22762529047274,1.0
teach,15,70.20712081198991,0.8666666666666667
hawk,2,70.18811540406035,1.0
bear,50,70.18656618993074,1.0
inquire,5,70.17876818915975,1.0
abomination,19,70.16830269273859,0.631578947368421
streaked,7,70.15096739557828,1.0
saddled,2,70.14601121510196,1.0
vine,7,70.13629454613599,0.8571428571428571
jointed,1,70.13195280164996,1.0
bit,1,70.12918136112462,1.0
here,38,70.12003438610778,0.8947368421052632
err,1,70.11952859217465,1.0
memorial,22,70.1187947347623,0.8181818181818182
ten,47,70.11593231183184,0.9574468085106383
tablets,31,70.11309633904276,0.967741935483871
paying,2,70.10699847854681,1.0
started,1,70.08473442965959,1.0
plates,2,70.06808319521292,1.0
stretch,3,70.03256269051141,1.0
appointed,15,70.02048776131734,0.8
blue,40,70.0141182992425,0.925
ruby,2,70.00375161769628,1.0
appears,5,69.99525589654347,0.8
foremost,1,69.97956319023453,1.0
speaking,10,69.9719168401079,0.6
Everything,9,69.96317604833989,0.8888888888888888
requirements,8,69.9301224874043,0.75
According,17,69.92730041233857,0.7058823529411765
examine,26,69.89495657655678,0.7692307692307693
eaten,42,69.89381269162924,0.9523809523809523
cakes,10,69.87572478996162,0.9
barren,5,69.86928656876144,0.8
made,296,69.85749259891429,0.9256756756756757
read,1,69.85228660019482,1.0
army,27,69.8505502075452,0.9629629629629629
cleansing,9,69.84847868470938,0.6666666666666666
skins,10,69.836115716584,0.9
ship,26,69.82601465075294,0.9615384615384616
branches,22,69.82128079199423,0.7272727272727273
defense,1,69.81573979779498,1.0
trained,1,69.81496126308564,1.0
southward,8,69.80409572013991,1.0
harass,1,69.80042012407537,1.0
cling,4,69.79748173486729,1.0
carry,29,69.7873941576029,0.896551724137931
tents,12,69.75061077945477,1.0
obtain,2,69.73532927242246,1.0
ladies,1,69.72726307911485,1.0
prematurely,1,69.72396572486052,1.0
cuts,1,69.7128816005801,1.0
chosen,5,69.71199704507886,0.8
steal,4,69.70639922912954,1.0
presses,1,69.70227926054883,1.0
captured,3,69.70181360118397,0.6666666666666666
piece,23,69.69810173142596,1.0
reaches,2,69.69787254878052,1.0
exceeded,1,69.69718957532254,1.0
cities,71,69.69418813621621,0.9154929577464789
child,27,69.69280240880998,0.8888888888888888
prune,2,69.68120115338887,1.0
Haggi,2,69.65804213123265,1.0
thought,6,69.6505662609091,0.6666666666666666
cave,11,69.64838745801903,0.9090909090909091
chase,3,69.63669087605568,0.6666666666666666
laws,5,69.62557640893306,1.0
Egypt,268,69.62263038896754,0.9514925373134329
inquired,1,69.62245411173171,1.0
brooches,1,69.5543495241912,1.0
drinking,2,69.55147822405787,1.0
longed,1,69.52357324114064,1.0
Midian,18,69.52230177599526,0.9444444444444444
loves,5,69.521704220111,0.8
armed,9,69.51979110442898,1.0
Seth,7,69.51960980693845,1.0
selling,1,69.50236308034474,1.0
lamps,15,69.49948167923642,0.8
Benjamin,26,69.4950161284365,0.7692307692307693
Increase,1,69.48945666224238,1.0
welfare,2,69.4813711442676,1.0
colts,1,69.47265766059799,1.0
pools,2,69.47038160369672,1.0
virginity,1,69.46385533091646,1.0
formed,3,69.45961582337975,1.0
workmanship,7,69.45166985885658,0.8571428571428571
Tema,1,69.44093241302764,1.0
defiles,2,69.42592481469363,0.5
alike,3,69.40653795127805,1.0
gardens,1,69.40472200363705,1.0
lies,22,69.39820518346481,0.9090909090909091
kind,44,69.38549181484498,0.9318181818181818
lice,5,69.37261197519653,0.8
savory,6,69.37100200468598,0.8333333333333334
skirts,3,69.36296737664561,1.0
finding,1,69.35310647202347,1.0
goods,10,69.3418151736063,0.9
ought,2,69.33504920915675,1.0
itself,7,69.33397572032214,0.7142857142857143
wept,21,69.30573931483023,0.9523809523809523
Sabbath,33,69.29274483307614,0.7878787878787878
between,81,69.29063950325778,0.9382716049382716
guiding,1,69.2850695386529,1.0
travel,6,69.28284898471752,1.0
furniture,6,69.27017670060422,1.0
soaked,2,69.26066051646404,1.0
Turn,3,69.25391771901349,1.0
treated,3,69.25320517642974,1.0
lied,1,69.24975465028332,1.0
reddish,6,69.22963260180867,0.8333333333333334
waist,3,69.22792018234026,1.0
native,10,69.22387079244001,1.0
sixteen,6,69.21698195749548,1.0
sprouted,1,69.20149787882019,1.0
nine,18,69.19561206043093,0.9444444444444444
River,3,69.19124373278689,1.0
heavy,3,69.18661619503015,0.6666666666666666
news,2,69.18512011649233,1.0
require,8,69.18171975387344,0.875
among,192,69.15749016585792,0.8958333333333334
pledges,3,69.1276166783131,0.6666666666666666
stirred,3,69.11904420131854,1.0
weapon,1,69.10734504086177,1.0
showing,2,69.10669555181676,1.0
yearned,1,69.08811131550189,1.0
parts,8,69.07651208201166,0.75
winged,5,69.07472292272253,0.8
partial,1,69.06952079884684,1.0
jealous,11,69.06283414592939,0.9090909090909091
bricks,4,69.05123221761541,1.0
Eden,6,69.0493724260829,1.0
who,659,69.0444378114476,0.9423368740515933
spelt,1,69.0359517663064,1.0
fared,1,69.03304266587203,1.0
spun,3,69.03200359065364,1.0
hired,9,69.03136808836601,1.0
underneath,2,69.02461279079819,1.0
ascending,1,69.01557301130374,1.0
hundreds,7,69.01188663539017,0.5714285714285714
infected,3,68.99493426256095,1.0
aren't,2,68.98969239692966,1.0
heads,31,68.98872830077262,0.9354838709677419
dwarf,1,68.94929371032546,1.0
stretched,12,68.93409210418932,0.8333333333333334
added,3,68.93035879687802,0.6666666666666666
butter,1,68.92090125634131,1.0
aunt,1,68.9080897739934,1.0
garlic,1,68.90040062109233,1.0
serve,56,68.88431777678112,0.9107142857142857
Almon,2,68.87914440910572,1.0
birthright,6,68.86718407806597,0.8333333333333334
deaf,2,68.85674401836886,1.0
meets,3,68.85111818037163,1.0
dipped,2,68.84814856568349,1.0
belong,5,68.81813338698599,1.0
endanger,1,68.81315320415277,1.0
makes,10,68.81047417673096,0.9
rod,32,68.80594071413441,1.0
master's,11,68.78981988742112,0.8181818181818182
memory,2,68.78871620440638,1.0
ministered,4,68.78140029239611,1.0
grant,1,68.78045567769496,1.0
verified,1,68.77894856241456,1.0
Amorites,26,68.77894619922995,0.9615384615384616
warned,2,68.75505568478931,1.0
sounds,1,68.75154944626954,1.0
Sethur,1,68.73870092686263,1.0
frost,2,68.72702128886536,1.0
greenish,2,68.72655331704368,1.0
he,1129,68.71666615367766,0.9574844995571302
Because,26,68.71639559254618,1.0
spices,11,68.71400738819878,0.9090909090909091
perished,2,68.70476387847303,0.5
Gaham,1,68.69726232822464,1.0
blessed,56,68.68948572757324,0.9821428571428571
clear,7,68.68014924768767,0.7142857142857143
pitchers,1,68.66875426832637,1.0
exalted,1,68.66293243853544,1.0
treasure,1,68.66241239842901,1.0
later,1,68.65628774307902,1.0
finds,3,68.65015067992968,1.0
swearing,1,68.65008607476511,1.0
highway,4,68.64600126735584,1.0
Tell,15,68.64451458223147,0.9333333333333333
heel,3,68.63968829001556,1.0
smelled,2,68.63894305440226,1.0
wave,54,68.63055174824518,0.9444444444444444
condemns,1,68.62886647178914,1.0
Dan,23,68.6242147095215,1.0
after,183,68.62305601004225,0.8961748633879781
forger,1,68.60778802010844,1.0
Lot's,3,68.60195322612267,1.0
wages,8,68.59067032998755,1.0
waters,60,68.58137441730713,0.8
pairs,2,68.5775271843005,1.0
spent,4,68.56968694583229,1.0
early,14,68.56691507490044,0.8571428571428571
dies,16,68.56399735223843,1.0
villages,8,68.56272803074255,1.0
rejoice,5,68.55959384232301,0.8
trumpet,6,68.55768302687996,1.0
gored,2,68.54488207958514,1.0
till,3,68.54227763866638,1.0
fillets,9,68.53381190059048,0.8888888888888888
Sin,4,68.52223430920098,1.0
flees,2,68.51715361863864,1.0
wipe,1,68.49889714420948,1.0
alarm,6,68.48574959124696,0.8333333333333334
paved,1,68.47863352731154,1.0
demolish,2,68.47764113190938,1.0
donkey,34,68.45056167422345,0.8529411764705882
we,171,68.4496289106043,0.9415204678362573
Gunites,1,68.44635567963924,1.0
seemed,2,68.44232424073209,1.0
bow,13,68.42423500873716,1.0
pressed,2,68.41891496576605,1.0
rat,1,68.40566431735266,1.0
purple,27,68.40451075076928,0.8518518518518519
Nine,1,68.3864351556552,1.0
loaded,4,68.3780227283091,1.0
charging,1,68.37242413560162,1.0
wise,16,68.36567009148055,0.8125
became,91,68.36246457022699,0.8791208791208791
mediums,2,68.35527153915767,1.0
terrors,1,68.35333723312992,1.0
outcry,1,68.33329517266793,1.0
sack,10,68.3316642966177,0.8
giving,3,68.32780740099288,0.6666666666666666
aliens,4,68.32444967742794,1.0
Avenge,1,68.32017027906687,1.0
wells,4,68.31920819764065,0.75
unsuspecting,1,68.31104556993085,1.0
deeper,11,68.29740695111715,0.8181818181818182
priesthood,8,68.29202478635878,1.0
strife,4,68.28975356250919,0.75
wish,5,68.284965046413,0.8
Rachel's,4,68.2779789194256,0.75
beat,6,68.26480084929221,0.8333333333333334
kill,64,68.23223551076019,0.953125
imagination,2,68.22484618638447,1.0
overseer,2,68.21727459671845,1.0
rash,3,68.2062368865783,1.0
forbade,1,68.20519451573398,1.0
listed,1,68.19717759407075,1.0
sworn,4,68.18455489564738,1.0
Egyptian's,1,68.1656595122308,1.0
wife,140,68.15890260741212,0.9214285714285714
raise,3,68.1533951181723,1.0
tied,5,68.15198145731111,0.8
darkened,1,68.13242459346323,1.0
back,37,68.11900085183944,0.8648648648648649
capitals,4,68.1181225073521,1.0
Merarites,1,68.09855973910685,1.0
perceived,1,68.08323752225174,1.0
line,2,68.07778356952718,1.0
likeness,9,68.07513448622196,0.8888888888888888
owl,10,68.05743930400945,1.0
prisoners,2,68.04103133996085,1.0
onward,4,68.03609096003923,0.75
appear,9,68.01527948516991,0.8888888888888888
different,1,68.01428007420155,1.0
neither,37,68.01194014382502,0.8378378378378378
ashes,11,68.0080242169048,0.7272727272727273
Everlasting,1,67.99999606218205,1.0
inscription,1,67.99890134793263,1.0
melted,2,67.98974278335781,1.0
Sodi,1,67.98705554790308,1.0
curse,28,67.97681595054877,0.9285714285714286
coat,2,67.95410379377856,1.0
prevail,2,67.9195975156054,1.0
digs,1,67.91138251618457,1.0
Mount,39,67.90381763750736,0.9487179487179487
lay,50,67.90308565971353,0.98
turtledove,2,67.89539392986235,1.0
bears,6,67.89441662399398,1.0
enemies,28,67.87603924602811,0.75
mills,1,67.85615359924356,1.0
spot,11,67.83425195160379,1.0
large,6,67.8191243533399,1.0
wheat,5,67.8136785275616,1.0
forbid,1,67.80785024648328,1.0
Heman,1,67.78387032509983,1.0
fame,1,67.77401088727078,1.0
aside,2,67.76729735241989,1.0
perhaps,3,67.69687022330581,1.0
Beon,1,67.66622767073696,1.0
famished,3,67.66495180630415,1.0
Perform,1,67.66096740483238,1.0
hearted,8,67.65841653089475,1.0
estate,1,67.65259092622854,1.0
crown,6,67.64257776845551,0.8333333333333334
mourn,1,67.61939897910463,1.0
clasps,10,67.59153851816615,0.9
glorified,1,67.58054050299309,1.0
omer,5,67.5692518529164,1.0
steals,1,67.55848299306817,1.0
gain,1,67.55746742187509,1.0
goes,15,67.5356686573804,1.0
kept,23,67.53457582451676,1.0
borrows,1,67.52414289555583,1.0
slays,1,67.51158981589107,1.0
heritage,1,67.49769495899042,1.0
afar,1,67.4852059775021,1.0
five,122,67.47178787391468,0.9344262295081968
free,24,67.47034109225817,0.9583333333333334
opposite,14,67.4673065746903,0.8571428571428571
whom,101,67.45637071610903,0.9801980198019802
vessels,30,67.43948838815207,0.9333333333333333
butler,1,67.43238588383619,1.0
emerald,2,67.42218354990996,0.5
where,66,67.35393616427915,0.8787878787878788
uncovers,1,67.34139588717684,1.0
isolate,9,67.33964448337723,0.6666666666666666
snuff,3,67.32019617105163,1.0
false,4,67.31616730123838,0.75
confused,2,67.3090687258867,1.0
eighty,9,67.30665901384967,0.8888888888888888
strove,2,67.30248587783046,1.0
nest,1,67.3002824683991,1.0
Shem,14,67.29802275613497,1.0
opens,7,67.29747143950833,1.0
testing,1,67.29124466678235,1.0
city,70,67.28385212480359,0.9142857142857143
bees,1,67.2815570213824,1.0
even,125,67.2721117481939,0.928
Send,6,67.26429048228277,0.8333333333333334
Levi,30,67.2575570107374,0.7666666666666667
assign,2,67.24893087726866,0.5
burial,4,67.24833591917239,1.0
harshly,1,67.22693783399008,1.0
Bring,17,67.22161538469115,0.8235294117647058
public,1,67.21411681067798,1.0
mind,3,67.20746111694486,1.0
inward,2,67.19939404040022,1.0
greatness,7,67.18146713535378,0.8571428571428571
tempted,2,67.17750777064718,1.0
careful,14,67.15399434040121,0.8571428571428571
lived,108,67.14624315942797,0.9166666666666666
descending,1,67.12965771556995,1.0
sort,4,67.12651992172272,1.0
mourned,4,67.1094584790404,1.0
sea,50,67.10683563987712,0.92
heap,9,67.10272956079692,0.8888888888888888
Gershon,13,67.09859609255926,0.9230769230769231
street,2,67.09636805760488,1.0
pure,34,67.0907792812387,1.0
consecrate,5,67.08792291597656,1.0
strengthened,1,67.08318413827429,1.0
bull,89,67.08314510571478,0.9887640449438202
dough,4,67.06933755536471,1.0
seeds,4,67.06561439474625,1.0
tends,1,67.0393745274625,1.0
bless,40,67.03426569898808,0.975
Tola,2,67.0120004198345,1.0
ugly,6,67.00972103456684,1.0
Aran,1,66.98662465086937,1.0
speech,4,66.98417711449198,1.0
pride,1,66.97415244210084,1.0
established,6,66.96662952642191,0.8333333333333334
instrument,2,66.96396053304744,1.0
glory,22,66.95041732269584,0.9545454545454546
believe,11,66.94202327565064,0.9090909090909091
flows,5,66.94053094047236,1.0
detest,4,66.93884523749321,1.0
census,7,66.93757014063746,1.0
rob,2,66.93513740003421,1.0
cubit,20,66.90198043031978,0.8
self,2,66.90072992210852,1.0
gum,1,66.89547396372407,1.0
drive,16,66.8936362786073,0.875
hostility,3,66.87594639565204,0.6666666666666666
gates,16,66.87042427510215,1.0
add,12,66.86126097455693,0.8333333333333334
split,7,66.85736183983562,0.7142857142857143
credited,4,66.84277524445984,1.0
hold,12,66.83740632073449,1.0
threw,7,66.82183558147901,0.8571428571428571
reeds,2,66.82112306078454,1.0
abundantly,5,66.81896285972354,1.0
Elonites,1,66.81765210226249,1.0
followed,9,66.80690126508061,0.7777777777777778
agate,2,66.80485064866997,1.0
bites,1,66.80265958711973,1.0
cast,23,66.79647141461078,0.8260869565217391
bells,3,66.79624522229975,0.6666666666666666
fail,1,66.79385710644594,1.0
scraped,3,66.79287296636136,1.0
redeemed,18,66.78969780210281,0.8888888888888888
scattered,6,66.7837393631084,1.0
Come,24,66.77957775067433,0.9583333333333334
dedicate,2,66.77389969984601,1.0
Anak,4,66.75156093128854,1.0
own,44,66.72296330725078,1.0
used,10,66.68784073427486,0.9
Draw,3,66.68625575429448,1.0
skilled,1,66.68446242102308,1.0
skillful,15,66.6822895398844,1.0
clusters,1,66.67076414071282,1.0
covenant,90,66.66722884132432,0.7
proclaimed,4,66.66666712584603,0.5
face,69,66.66666666666666,0.9710144927536232
robes,2,66.66202196698696,1.0
behold,95,66.65844237273502,0.8631578947368421
feared,4,66.6584377939217,0.75
tongue,2,66.65037748373496,1.0
pregnant,1,66.6344696313238,1.0
rams,42,66.63153387456396,0.9285714285714286
Dedan,3,66.62825666120382,1.0
toil,2,66.6229881251536,1.0
Akan,1,66.5881750230061,1.0
way,101,66.58366827461602,0.9405940594059405
let,139,66.56981178195652,0.9856115107913669
forever,45,66.56952445411153,0.8666666666666667
Azmon,2,66.56522288430769,1.0
Sinai,30,66.56443788238087,0.8333333333333334
buds,6,66.56430160177564,1.0
lion's,1,66.56129077548371,1.0
walls,4,66.5540523061488,0.75
find,22,66.54655429116752,0.9090909090909091
lowland,1,66.53096678027329,1.0
goring,2,66.51161293964546,1.0
mountains,11,66.50076879968651,0.8181818181818182
greater,13,66.49957108330813,0.9230769230769231
consecrates,1,66.4952720133729,1.0
roll,1,66.49068567653839,1.0
bell,4,66.46979337659829,0.75
beginning,8,66.46883113524657,0.625
hurt,4,66.46874054849093,1.0
household,14,66.45574564504616,0.8571428571428571
chariots,12,66.44529788227902,1.0
such,22,66.44378345151273,0.9090909090909091
killed,34,66.43945497220245,0.9411764705882353
ear,12,66.42982614137205,1.0
shut,10,66.42601652573995,0.9
belongs,9,66.42373897447479,1.0
hated,8,66.42075630993966,0.875
buried,16,66.41625194263142,0.9375
Carmi,3,66.40371716941428,1.0
respect,7,66.4014538844962,0.7142857142857143
rest,40,66.38124340832496,0.925
Sanctuary,1,66.37742637565523,1.0
regarding,4,66.37195746689798,1.0
devoted,9,66.37021525088655,1.0
fulfill,1,66.36349913627353,1.0
afford,9,66.34412976543203,0.7777777777777778
sickness,2,66.33330826484607,1.0
medium,1,66.31817387381724,1.0
falling,2,66.29578616240157,1.0
array,2,66.29203297923502,1.0
Bene,3,66.28839699292355,1.0
treat,3,66.2840938782417,1.0
nobles,2,66.26938961954818,1.0
shaved,3,66.26444254347916,0.6666666666666666
flour,42,66.2479973401837,0.9047619047619048
trials,2,66.23996415884704,1.0
block,1,66.23780141052006,1.0
guilty,20,66.21916802312919,0.85
snare,4,66.21773919951218,0.75
now,70,66.19366796870781,0.9285714285714286
trade,4,66.19269195567459,1.0
forbidden,4,66.16577442732635,1.0
Take,38,66.16539553000953,0.9473684210526315
enjoy,3,66.16454518304727,1.0
destroy,41,66.15429248328743,0.9024390243902439
family,86,66.12521523657003,0.6046511627906976
red,12,66.1155857720363,0.9166666666666666
King's,1,66.10291238524988,1.0
Jericho,9,66.08590400452059,0.7777777777777778
excel,1,66.08396215206278,1.0
multiplied,9,66.07616752466515,0.7777777777777778
oil,105,66.05131415410253,0.9142857142857143
feet,22,66.04181871383366,1.0
bars,17,66.03819928458013,0.8823529411764706
paws,1,66.02954656309463,1.0
hide,5,66.02679512605164,1.0
youngest,13,66.02143323935022,0.8461538461538461
delayed,2,65.94311240486144,1.0
eastward,13,65.92214131595529,1.0
scab,5,65.91453902350607,1.0
preserve,5,65.91185201024983,1.0
drew,7,65.90682360201782,1.0
dust,17,65.90162052043671,1.0
Wherever,1,65.87343125030968,1.0
brook,6,65.86886354391194,0.8333333333333334
seed,20,65.85693660071777,0.95
bud,11,65.85671047308088,0.9090909090909091
captive,6,65.85414169940324,0.8333333333333334
Helek,1,65.85193496658702,1.0
only,23,65.83384195805284,1.0
healed,6,65.80870057939774,0.8333333333333334
forepart,2,65.79832653450826,1.0
roasted,3,65.79528812636683,1.0
deceived,7,65.78932151935298,1.0
dream,29,65.75316647277208,0.9655172413793104
injustice,1,65.74875287339401,1.0
see,81,65.73115914280856,0.9753086419753086
blossoms,7,65.72224224453375,0.7142857142857143
refuses,4,65.72139815059916,1.0
built,24,65.7172792498022,0.9166666666666666
Return,7,65.70380178623085,0.7142857142857143
lusted,2,65.69782299068454,1.0
veil,30,65.69213022975575,0.8666666666666667
casts,1,65.69206402225058,1.0
Therefore,61,65.67931967083801,0.8360655737704918
dog,1,65.66431799810857,1.0
plowing,2,65.65429960741795,1.0
murder,2,65.63338144618737,0.5
presence,17,65.63336657494709,0.7647058823529411
river's,2,65.63277464326697,1.0
get,21,65.59319061637372,1.0
age,11,65.55600326259116,1.0
tested,5,65.53559111569928,1.0
fulfilled,8,65.53527796857506,1.0
bloodshed,2,65.52126697221317,1.0
tithe,12,65.50267204206538,0.75
returned,32,65.49689443165607,0.875
year's,1,65.4710942854521,1.0
song,3,65.46717392360628,0.6666666666666666
outer,1,65.45071663522282,1.0
Kill,1,65.4347737130634,1.0
taskmasters,6,65.43296275650457,1.0
entrance,2,65.42360326404298,1.0
hinder,3,65.41092825829323,1.0
hangings,15,65.38411079269466,0.6666666666666666
cases,2,65.37732393557096,1.0
uncle's,3,65.3759500119796,1.0
daily,4,65.37527009663927,1.0
leaves,1,65.3728961929481,1.0
upright,4,65.35105780398409,0.75
deposit,2,65.347888709962,1.0
powder,1,65.34554463072337,1.0
arrayed,1,65.34345099711959,1.0
profane,15,65.34039281827408,0.7333333333333333
robe,10,65.33619316605716,0.8
toward,48,65.33615159928067,0.9166666666666666
leased,1,65.33407832330977,1.0
possession,46,65.32912115373131,0.5652173913043478
fled,14,65.32875818878998,1.0
Without,1,65.32233772583646,1.0
scabs,1,65.31536733714205,1.0
square,7,65.29719405713914,0.8571428571428571
